order_id,order_date,ship_date,customer_id,customer_name,segment,country,state,postal_code,region,person,product_id,category,subcategory,product_name,sales,quantity,discount,profit,returned
US-2018-125402,2018-09-25,2018-10-01,Standard Class,Dan Lawera,Consumer,United States,Long Beach,90805.0,West,Anna Andreadi,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6000,2,0.00,14.8000000000000000,
US-2018-125402,2018-09-25,2018-10-01,Standard Class,Dan Lawera,Consumer,United States,Long Beach,90805.0,West,Anna Andreadi,OFF-LA-10001771,Office Supplies,Labels,Avery 513,4.9800,1,0.00,2.2908000000000000,
US-2018-125402,2018-09-25,2018-10-01,Standard Class,Dan Lawera,Consumer,United States,Long Beach,90805.0,West,Anna Andreadi,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,479.9760,3,0.20,161.9919000000000000,
US-2018-125402,2018-09-25,2018-10-01,Standard Class,Dan Lawera,Consumer,United States,Long Beach,90805.0,West,Anna Andreadi,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",44.7360,8,0.20,4.4736000000000000,
US-2018-125402,2018-09-25,2018-10-01,Standard Class,Dan Lawera,Consumer,United States,Long Beach,90805.0,West,Anna Andreadi,OFF-AR-10002255,Office Supplies,Art,Newell 346,5.7600,2,0.00,1.6704000000000000,
US-2018-125402,2018-09-25,2018-10-01,Standard Class,Dan Lawera,Consumer,United States,Long Beach,90805.0,West,Anna Andreadi,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",483.1360,4,0.20,60.3919999999999000,
CA-2016-123260,2016-08-26,2016-08-30,Standard Class,Frank Merwin,Home Office,United States,Los Angeles,90032.0,West,Anna Andreadi,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8000,8,0.00,22.9840000000000000,
US-2017-159513,2017-04-02,2017-04-09,Standard Class,John Dryer,Consumer,United States,Los Angeles,90049.0,West,Anna Andreadi,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.9760,3,0.20,24.2919000000000000,
CA-2019-117646,2019-08-21,2019-08-25,Standard Class,Sung Chung,Consumer,United States,Louisville,80027.0,West,Anna Andreadi,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.0960,3,0.20,20.7459000000000000,
CA-2019-117646,2019-08-21,2019-08-25,Standard Class,Sung Chung,Consumer,United States,Louisville,80027.0,West,Anna Andreadi,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.7520,3,0.20,7.1100000000000000,
CA-2019-117646,2019-08-21,2019-08-25,Standard Class,Sung Chung,Consumer,United States,Louisville,80027.0,West,Anna Andreadi,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,6.6720,1,0.20,2.0850000000000000,
CA-2019-135783,2019-04-22,2019-04-24,First Class,Gary McGarr,Consumer,United States,San Francisco,94122.0,West,Anna Andreadi,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.2800,2,0.00,6.2152000000000000,
CA-2018-140382,2018-06-23,2018-06-25,Second Class,Ruben Dartt,Consumer,United States,San Francisco,94109.0,West,Anna Andreadi,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,93.6800,4,0.00,25.2936000000000000,
CA-2018-140382,2018-06-23,2018-06-25,Second Class,Ruben Dartt,Consumer,United States,San Francisco,94109.0,West,Anna Andreadi,OFF-LA-10001934,Office Supplies,Labels,Avery 516,21.9300,3,0.00,10.3071000000000000,
CA-2018-140382,2018-06-23,2018-06-25,Second Class,Ruben Dartt,Consumer,United States,San Francisco,94109.0,West,Anna Andreadi,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,862.3440,7,0.20,97.0136999999999000,
CA-2018-140382,2018-06-23,2018-06-25,Second Class,Ruben Dartt,Consumer,United States,San Francisco,94109.0,West,Anna Andreadi,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,19.9800,1,0.00,9.3906000000000000,
CA-2016-146528,2016-07-25,2016-07-27,Second Class,Vicky Freymann,Home Office,United States,Los Angeles,90045.0,West,Anna Andreadi,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,6.4800,1,0.00,3.1752000000000000,
CA-2016-146528,2016-07-25,2016-07-27,Second Class,Vicky Freymann,Home Office,United States,Los Angeles,90045.0,West,Anna Andreadi,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,15.5200,4,0.00,4.5008000000000000,
CA-2019-157448,2019-11-16,2019-11-20,Standard Class,Lena Creighton,Consumer,United States,Los Angeles,90049.0,West,Anna Andreadi,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.9400,3,0.00,23.9880000000000000,
CA-2019-157448,2019-11-16,2019-11-20,Standard Class,Lena Creighton,Consumer,United States,Los Angeles,90049.0,West,Anna Andreadi,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.4200,3,0.00,4.4712000000000000,
CA-2019-107244,2019-09-07,2019-09-11,Standard Class,Allen Goldenen,Consumer,United States,Los Angeles,90004.0,West,Anna Andreadi,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.7600,4,0.00,8.2992000000000000,
CA-2017-151470,2017-09-20,2017-09-26,Standard Class,Anne McFarland,Consumer,United States,Las Vegas,89115.0,West,Anna Andreadi,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,45.5840,11,0.20,16.5242000000000000,
CA-2017-111780,2017-12-25,2017-12-30,Second Class,Ralph Arnett,Consumer,United States,San Diego,92037.0,West,Anna Andreadi,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.9600,5,0.20,224.9925000000000000,
CA-2017-111780,2017-12-25,2017-12-30,Second Class,Ralph Arnett,Consumer,United States,San Diego,92037.0,West,Anna Andreadi,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6000,3,0.00,6.1740000000000000,
CA-2017-111780,2017-12-25,2017-12-30,Second Class,Ralph Arnett,Consumer,United States,San Diego,92037.0,West,Anna Andreadi,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.9400,3,0.00,8.0730000000000000,
CA-2016-164903,2016-02-20,2016-02-24,Standard Class,Steven Roelle,Home Office,United States,Los Angeles,90049.0,West,Anna Andreadi,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,12.9600,2,0.00,6.2208000000000000,
CA-2017-168207,2017-11-02,2017-11-06,Standard Class,Liz Thompson,Consumer,United States,San Diego,92105.0,West,Anna Andreadi,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.9600,6,0.00,33.9360000000000000,
CA-2017-168207,2017-11-02,2017-11-06,Standard Class,Liz Thompson,Consumer,United States,San Diego,92105.0,West,Anna Andreadi,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.4880,7,0.20,41.1208000000000000,
CA-2017-168207,2017-11-02,2017-11-06,Standard Class,Liz Thompson,Consumer,United States,San Diego,92105.0,West,Anna Andreadi,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.9520,3,0.20,4.1832000000000000,
CA-2017-168207,2017-11-02,2017-11-06,Standard Class,Liz Thompson,Consumer,United States,San Diego,92105.0,West,Anna Andreadi,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.4990,3,0.15,-30.1470000000000000,
CA-2016-140039,2016-09-13,2016-09-17,Standard Class,Odella Nelson,Corporate,United States,Tempe,85281.0,West,Anna Andreadi,OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,79.4000,5,0.20,5.9550000000000100,
CA-2017-151841,2017-04-27,2017-05-02,Standard Class,Tony Chapman,Home Office,United States,Aurora,80013.0,West,Anna Andreadi,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,43.5600,5,0.20,3.2670000000000000,
CA-2017-151841,2017-04-27,2017-05-02,Standard Class,Tony Chapman,Home Office,United States,Aurora,80013.0,West,Anna Andreadi,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,5.8400,2,0.20,0.7300000000000000,
CA-2016-116834,2016-10-11,2016-10-16,Standard Class,Dean percer,Home Office,United States,Seattle,98115.0,West,Anna Andreadi,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.4700,11,0.00,19.0410000000000000,
CA-2016-116834,2016-10-11,2016-10-16,Standard Class,Dean percer,Home Office,United States,Seattle,98115.0,West,Anna Andreadi,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345.0000,5,0.00,58.6500000000000000,
CA-2017-155306,2017-04-17,2017-04-21,Standard Class,George Ashbrook,Consumer,United States,San Francisco,94122.0,West,Anna Andreadi,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.5600,2,0.00,2.2240000000000000,
CA-2017-155306,2017-04-17,2017-04-21,Standard Class,George Ashbrook,Consumer,United States,San Francisco,94122.0,West,Anna Andreadi,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.3700,3,0.00,129.3480000000000000,
CA-2017-155306,2017-04-17,2017-04-21,Standard Class,George Ashbrook,Consumer,United States,San Francisco,94122.0,West,Anna Andreadi,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.9600,5,0.20,68.5965000000000000,
CA-2017-155306,2017-04-17,2017-04-21,Standard Class,George Ashbrook,Consumer,United States,San Francisco,94122.0,West,Anna Andreadi,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.6500,5,0.00,419.8185000000000000,
CA-2017-155306,2017-04-17,2017-04-21,Standard Class,George Ashbrook,Consumer,United States,San Francisco,94122.0,West,Anna Andreadi,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,11.9600,2,0.00,5.8604000000000000,
CA-2019-139304,2019-01-29,2019-02-02,Standard Class,Vivek Gonzalez,Consumer,United States,San Francisco,94109.0,West,Anna Andreadi,OFF-AR-10001216,Office Supplies,Art,Newell 339,8.3400,3,0.00,2.1684000000000000,
CA-2019-139304,2019-01-29,2019-02-02,Standard Class,Vivek Gonzalez,Consumer,United States,San Francisco,94109.0,West,Anna Andreadi,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.5700,1,0.00,2.2282000000000000,
CA-2019-139304,2019-01-29,2019-02-02,Standard Class,Vivek Gonzalez,Consumer,United States,San Francisco,94109.0,West,Anna Andreadi,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.6160,8,0.20,40.3704000000000000,
CA-2016-108189,2016-10-02,2016-10-05,First Class,Erin Smith,Corporate,United States,Tempe,85281.0,West,Anna Andreadi,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.4080,2,0.20,3.4104000000000000,
CA-2016-108189,2016-10-02,2016-10-05,First Class,Erin Smith,Corporate,United States,Tempe,85281.0,West,Anna Andreadi,OFF-FA-10000735,Office Supplies,Fasteners,Staples,4.6720,2,0.20,1.4600000000000000,
CA-2016-108189,2016-10-02,2016-10-05,First Class,Erin Smith,Corporate,United States,Tempe,85281.0,West,Anna Andreadi,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4000,2,0.20,107.4600000000000000,
CA-2016-108189,2016-10-02,2016-10-05,First Class,Erin Smith,Corporate,United States,Tempe,85281.0,West,Anna Andreadi,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.7680,6,0.20,4.6284000000000000,
CA-2016-108189,2016-10-02,2016-10-05,First Class,Erin Smith,Corporate,United States,Tempe,85281.0,West,Anna Andreadi,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.3600,2,0.20,-3.2640000000000000,
CA-2016-108189,2016-10-02,2016-10-05,First Class,Erin Smith,Corporate,United States,Tempe,85281.0,West,Anna Andreadi,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.3760,3,0.20,20.1579000000000000,
CA-2016-108189,2016-10-02,2016-10-05,First Class,Erin Smith,Corporate,United States,Tempe,85281.0,West,Anna Andreadi,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.1600,1,0.20,-0.0895000000000010,
CA-2016-131450,2016-08-08,2016-08-15,Standard Class,Lena Radford,Consumer,United States,San Diego,92024.0,West,Anna Andreadi,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.1200,2,0.00,22.0748000000000000,
CA-2016-131450,2016-08-08,2016-08-15,Standard Class,Lena Radford,Consumer,United States,San Diego,92024.0,West,Anna Andreadi,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.9760,3,0.20,434.9913000000000000,
CA-2016-131450,2016-08-08,2016-08-15,Standard Class,Lena Radford,Consumer,United States,San Diego,92024.0,West,Anna Andreadi,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.9600,5,0.20,55.7449999999999000,
CA-2016-131450,2016-08-08,2016-08-15,Standard Class,Lena Radford,Consumer,United States,San Diego,92024.0,West,Anna Andreadi,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.7600,8,0.00,91.7728000000000000,
CA-2017-154620,2017-12-12,2017-12-16,Standard Class,Liz Thompson,Consumer,United States,Lancaster,93534.0,West,Anna Andreadi,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.9280,2,0.20,34.8928000000000000,
CA-2018-133935,2018-09-18,2018-09-22,Standard Class,Jane Waco,Corporate,United States,San Diego,92105.0,West,Anna Andreadi,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.5680,2,0.20,50.0980000000000000,
CA-2018-133935,2018-09-18,2018-09-22,Standard Class,Jane Waco,Corporate,United States,San Diego,92105.0,West,Anna Andreadi,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,368.9100,9,0.00,180.7659000000000000,
CA-2018-133935,2018-09-18,2018-09-22,Standard Class,Jane Waco,Corporate,United States,San Diego,92105.0,West,Anna Andreadi,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.5280,9,0.20,-99.6219000000001000,
CA-2019-156720,2019-12-30,2020-01-03,Standard Class,Jill Matthias,Consumer,United States,Loveland,80538.0,West,Anna Andreadi,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,3.0240,3,0.20,-0.6048000000000000,
CA-2019-114804,2019-10-17,2019-10-19,Second Class,Barry Franzцsisch,Corporate,United States,Modesto,95351.0,West,Anna Andreadi,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.7920,1,0.20,4.6193000000000000,
CA-2016-101392,2016-12-07,2016-12-13,Standard Class,Ann Steele,Home Office,United States,Seattle,98103.0,West,Anna Andreadi,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.3600,7,0.00,70.0336000000000000,
CA-2019-161823,2019-09-03,2019-09-08,Standard Class,Aleksandra Gannaway,Corporate,United States,San Francisco,94122.0,West,Anna Andreadi,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.9600,2,0.00,1.6688000000000000,
US-2016-119137,2016-07-23,2016-07-27,Standard Class,Arthur Gainer,Consumer,United States,Tucson,85705.0,West,Anna Andreadi,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.1600,5,0.70,-5.7120000000000000,
US-2016-119137,2016-07-23,2016-07-27,Standard Class,Arthur Gainer,Consumer,United States,Tucson,85705.0,West,Anna Andreadi,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.9360,8,0.20,179.1888000000000000,
US-2016-119137,2016-07-23,2016-07-27,Standard Class,Arthur Gainer,Consumer,United States,Tucson,85705.0,West,Anna Andreadi,OFF-AR-10000658,Office Supplies,Art,Newell 324,9.2400,1,0.20,0.9240000000000000,
US-2016-119137,2016-07-23,2016-07-27,Standard Class,Arthur Gainer,Consumer,United States,Tucson,85705.0,West,Anna Andreadi,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,479.0400,10,0.20,-29.9400000000000000,
CA-2017-131597,2017-09-14,2017-09-18,Standard Class,Stefania Perrino,Corporate,United States,Los Angeles,90045.0,West,Anna Andreadi,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,170.1360,3,0.20,-8.5067999999999900,
CA-2018-138688,2018-06-12,2018-06-16,Second Class,Darrin Van Huff,Corporate,United States,Los Angeles,90036.0,West,Anna Andreadi,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.6200,2,0.00,6.8714000000000000,
CA-2019-137876,2019-04-30,2019-05-05,Standard Class,Don Jones,Corporate,United States,San Francisco,94110.0,West,Anna Andreadi,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.9600,2,0.00,21.4368000000000000,
CA-2019-137876,2019-04-30,2019-05-05,Standard Class,Don Jones,Corporate,United States,San Francisco,94110.0,West,Anna Andreadi,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.5600,4,0.00,14.9744000000000000,
CA-2018-140249,2018-09-27,2018-10-03,Standard Class,Shaun Weien,Consumer,United States,Seattle,98103.0,West,Anna Andreadi,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.5840,2,0.20,125.1980000000000000,
CA-2018-165561,2018-11-24,2018-11-28,Standard Class,Clay Rozendal,Home Office,United States,Bellevue,98006.0,West,Anna Andreadi,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.3500,3,0.00,7.6050000000000000,
CA-2019-142622,2019-10-30,2019-11-02,First Class,Jim Karlsson,Consumer,United States,Seattle,98115.0,West,Anna Andreadi,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.5680,2,0.20,-6.0980000000000000,
CA-2019-142622,2019-10-30,2019-11-02,First Class,Jim Karlsson,Consumer,United States,Seattle,98115.0,West,Anna Andreadi,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,614.2720,8,0.20,-23.0352000000001000,
CA-2019-142622,2019-10-30,2019-11-02,First Class,Jim Karlsson,Consumer,United States,Seattle,98115.0,West,Anna Andreadi,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,199.9800,2,0.00,37.9962000000000000,
CA-2019-128076,2019-02-02,2019-02-07,Standard Class,Bill Overfelt,Corporate,United States,San Diego,92105.0,West,Anna Andreadi,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.5800,2,0.00,12.6348000000000000,
CA-2019-128076,2019-02-02,2019-02-07,Standard Class,Bill Overfelt,Corporate,United States,San Diego,92105.0,West,Anna Andreadi,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.9600,2,0.20,10.0620000000000000,
CA-2019-128076,2019-02-02,2019-02-07,Standard Class,Bill Overfelt,Corporate,United States,San Diego,92105.0,West,Anna Andreadi,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.9840,2,0.20,38.9974000000000000,
US-2019-141852,2019-11-09,2019-11-14,Standard Class,Joel Eaton,Consumer,United States,Oceanside,92054.0,West,Anna Andreadi,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.1200,8,0.00,20.7328000000000000,
US-2016-131982,2016-03-07,2016-03-11,Second Class,Nora Pelletier,Home Office,United States,Des Moines,98198.0,West,Anna Andreadi,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.6480,2,0.20,33.6400000000000000,
US-2019-107979,2019-06-08,2019-06-13,Standard Class,Frank Olsen,Consumer,United States,Glendale,85301.0,West,Anna Andreadi,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,89.5440,7,0.20,12.3123000000000000,
US-2019-107979,2019-06-08,2019-06-13,Standard Class,Frank Olsen,Consumer,United States,Glendale,85301.0,West,Anna Andreadi,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.1680,2,0.20,-8.3524000000000000,
US-2019-107979,2019-06-08,2019-06-13,Standard Class,Frank Olsen,Consumer,United States,Glendale,85301.0,West,Anna Andreadi,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.5880,2,0.70,-48.3920000000000000,
